unique_round_id,strategic_class
23286.0,3
23288.0,2
18126.0,3
18128.0,1
21826.0,2
21828.0,0
23732.0,1
23734.0,1
17098.0,1
15526.0,2
15528.0,0
15914.0,3
15916.0,0
14186.0,3
15188.0,2
19860.0,2
19862.0,2
19864.0,0
19866.0,0
23748.0,0
16256.0,0
16258.0,0
18464.0,0
18466.0,0
15922.0,2
15924.0,2
17146.0,1
17148.0,3
25829.0,0
14828.0,2
21796.0,0
21798.0,0
14720.0,0
14722.0,0
18602.0,0
19058.0,0
19060.0,3
18106.0,3
18108.0,3
18110.0,3
18112.0,3
14626.0,2
14628.0,2
13690.0,0
13692.0,0
23703.0,2
23705.0,0
15060.0,1
25826.0,3
18420.0,0
18422.0,0
16278.0,0
16280.0,0
25820.0,1
25822.0,2
13886.0,0
16860.0,2
16862.0,2
18920.0,2
18922.0,0
15901.0,1
15903.0,3
20684.0,2
20686.0,0
23678.0,0
25804.0,0
18511.0,3
18513.0,0
18325.0,0
18327.0,0
22620.0,0
22622.0,2
21574.0,0
21576.0,0
21578.0,1
21580.0,0
18294.0,1
18296.0,1
14613.0,0
14615.0,0
16492.0,0
16718.0,0
25815.0,0
22984.0,0
22986.0,0
15503.0,1
22510.0,2
22512.0,2
16758.0,0
16760.0,2
15026.0,1
15028.0,0
19613.0,0
19615.0,0
22329.0,0
22331.0,2
22873.0,3
22428.0,2
22430.0,2
23709.0,0
23711.0,2
23713.0,0
23715.0,0
13842.0,0
13844.0,3
18217.0,1
18219.0,0
17964.0,1
17966.0,0
17617.0,0
17619.0,0
21173.0,0
21175.0,0
15149.0,0
15151.0,0
15009.0,0
15011.0,0
18571.0,0
18573.0,0
21205.0,0
21207.0,0
13711.0,0
13713.0,0
25312.0,0
21857.0,2
21859.0,2
13889.0,0
13891.0,0
17686.0,3
17362.0,0
17364.0,1
17366.0,0
17368.0,0
15208.0,2
15210.0,0
17436.0,3
15954.0,0
15956.0,3
16458.0,3
14478.0,3
14480.0,0
25771.0,0
25773.0,0
17908.0,0
17910.0,2
14620.0,2
14622.0,2
16177.0,0
16179.0,0
16404.0,0
16406.0,0
18542.0,0
18544.0,0
25768.0,3
18414.0,1
18416.0,2
22177.0,2
14704.0,0
14706.0,0
14708.0,0
14710.0,0
17083.0,1
17085.0,2
14018.0,3
14020.0,3
13824.0,2
13826.0,0
16520.0,0
16522.0,0
22566.0,0
22568.0,0
22570.0,0
22572.0,0
15191.0,0
19236.0,1
25762.0,0
25764.0,0
24118.0,2
24120.0,0
26302.0,0
26304.0,0
19340.0,0
19342.0,0
24673.0,0
24675.0,0
21133.0,0
21135.0,0
21137.0,0
21139.0,2
13765.0,0
13767.0,0
25756.0,0
25758.0,0
14275.0,0
14277.0,0
17094.0,1
18211.0,0
15038.0,2
15040.0,2
21068.0,0
21070.0,0
24260.0,0
23076.0,0
23078.0,0
16461.0,3
16463.0,3
23660.0,1
18628.0,2
18630.0,1
18838.0,2
18840.0,0
19605.0,0
19607.0,2
14354.0,2
14356.0,1
25353.0,2
25355.0,3
18334.0,2
18336.0,2
19171.0,2
19173.0,3
19469.0,0
19471.0,0
22737.0,0
22739.0,2
14365.0,2
14367.0,0
25746.0,0
25748.0,0
22239.0,0
22241.0,0
16712.0,0
16714.0,0
17739.0,3
17741.0,3
22234.0,0
22236.0,0
21801.0,0
21803.0,0
14012.0,2
14014.0,0
14202.0,0
14204.0,0
23900.0,1
23902.0,2
21368.0,0
21370.0,0
21372.0,0
21374.0,0
14882.0,1
14884.0,1
26368.0,3
15051.0,0
18914.0,2
15407.0,0
15409.0,0
25741.0,0
13966.0,0
13968.0,0
15845.0,2
15847.0,0
15544.0,0
15546.0,0
25736.0,2
25738.0,2
21348.0,1
21350.0,2
26284.0,0
26286.0,0
22342.0,0
22344.0,0
24447.0,0
24449.0,2
21080.0,0
21082.0,0
26144.0,0
13940.0,0
21393.0,0
21395.0,0
25621.0,2
25623.0,0
26228.0,0
26230.0,0
24106.0,0
24108.0,0
25977.0,0
25979.0,0
26090.0,2
26092.0,0
22883.0,2
22885.0,0
24314.0,0
26112.0,0
26114.0,2
16114.0,2
16116.0,3
19114.0,0
19116.0,1
15883.0,3
15885.0,2
23082.0,0
23084.0,2
22433.0,0
22435.0,0
26201.0,0
26203.0,0
26458.0,0
26460.0,0
25729.0,0
25731.0,0
16104.0,1
16106.0,0
17151.0,0
17153.0,1
25722.0,0
25724.0,0
21417.0,2
21419.0,1
16002.0,0
22464.0,1
23649.0,3
23651.0,3
18849.0,0
24720.0,3
26295.0,0
26297.0,3
18736.0,0
18738.0,3
24100.0,2
24102.0,2
26105.0,0
26107.0,0
25416.0,0
25418.0,2
25715.0,0
25717.0,0
20286.0,2
24564.0,0
24566.0,0
24618.0,1
24620.0,0
24642.0,0
24644.0,0
26470.0,0
15537.0,0
15539.0,2
24490.0,0
24492.0,0
26518.0,2
26520.0,2
22672.0,2
22674.0,2
20726.0,0
20728.0,3
26258.0,0
26260.0,0
15225.0,0
15227.0,0
26269.0,0
26271.0,0
23102.0,0
23104.0,0
16910.0,0
16912.0,0
24250.0,0
24252.0,0
16088.0,0
16090.0,0
25962.0,0
25964.0,3
14817.0,3
14595.0,1
14597.0,0
14986.0,0
14988.0,0
26002.0,0
26004.0,0
26024.0,0
14833.0,0
14835.0,0
14837.0,0
14839.0,0
16946.0,0
16948.0,0
25706.0,0
25708.0,0
24496.0,2
24498.0,2
15890.0,0
15892.0,1
24667.0,2
24669.0,0
19558.0,3
22404.0,0
22406.0,0
16894.0,0
16896.0,0
15967.0,1
15969.0,2
15532.0,1
15534.0,0
21688.0,0
21690.0,0
14632.0,3
14516.0,0
14518.0,0
15216.0,3
14484.0,3
14486.0,3
14644.0,3
23266.0,0
23268.0,0
16110.0,0
23436.0,0
23438.0,0
26180.0,0
26182.0,2
26184.0,0
26186.0,0
15629.0,1
15631.0,0
21126.0,0
21128.0,0
19661.0,0
19568.0,2
17371.0,3
17373.0,3
19579.0,0
19581.0,0
13772.0,0
13774.0,1
25627.0,2
25629.0,2
15943.0,0
15945.0,0
24094.0,0
24096.0,0
20581.0,0
20583.0,0
26240.0,0
26242.0,0
21254.0,0
21256.0,0
26095.0,0
26097.0,0
19249.0,0
19251.0,0
25430.0,0
25432.0,0
19642.0,0
19644.0,0
19977.0,0
19979.0,0
15810.0,0
15812.0,0
18753.0,0
18755.0,0
21242.0,0
24714.0,2
24716.0,0
17234.0,0
17236.0,0
18977.0,0
18979.0,0
20280.0,0
20282.0,0
16094.0,0
16096.0,0
16098.0,0
13762.0,0
22575.0,2
22577.0,0
25598.0,2
25600.0,0
25984.0,2
25986.0,1
24243.0,0
24245.0,0
18882.0,0
18884.0,0
26435.0,2
26437.0,0
15197.0,0
18013.0,0
18015.0,0
17614.0,2
14552.0,0
14554.0,0
14576.0,2
14492.0,0
14494.0,0
26446.0,0
26448.0,0
17470.0,2
17472.0,1
23688.0,0
23246.0,0
20162.0,0
13724.0,0
13726.0,2
13728.0,1
13730.0,2
17644.0,2
17646.0,2
14112.0,0
23738.0,0
23740.0,0
16011.0,2
16013.0,2
26196.0,0
26198.0,0
20613.0,2
20615.0,2
19520.0,0
19522.0,0
20956.0,2
20958.0,0
26190.0,0
26192.0,0
24410.0,2
24412.0,1
19561.0,0
19563.0,0
19190.0,0
19192.0,0
19345.0,0
16035.0,0
16037.0,0
19731.0,0
19733.0,0
18094.0,0
18096.0,0
25471.0,0
25473.0,0
13717.0,2
13719.0,2
18261.0,0
18263.0,0
25458.0,0
25460.0,0
25462.0,0
25464.0,0
23072.0,0
21224.0,0
21226.0,0
22968.0,0
22970.0,0
24255.0,0
21056.0,0
21058.0,0
24708.0,3
24710.0,0
21335.0,0
21337.0,0
25347.0,0
25349.0,0
23253.0,1
23255.0,1
23257.0,1
23259.0,0
26078.0,2
26080.0,0
23719.0,0
26408.0,3
26410.0,1
24466.0,0
24468.0,2
22806.0,1
22808.0,0
26534.0,2
15220.0,0
15222.0,0
26422.0,2
19636.0,0
19638.0,0
14692.0,0
26058.0,1
26060.0,0
15878.0,0
15880.0,0
14389.0,0
14391.0,2
16732.0,0
16734.0,0
21919.0,0
21921.0,0
26246.0,0
26248.0,0
18769.0,0
18771.0,0
21260.0,0
18724.0,0
18726.0,0
13896.0,0
13898.0,0
13900.0,0
13902.0,0
25968.0,0
25970.0,0
25972.0,0
25974.0,0
17200.0,0
17202.0,0
21062.0,0
21064.0,0
13869.0,0
25990.0,2
25992.0,0
26121.0,0
26123.0,0
25450.0,2
25452.0,0
14534.0,2
14536.0,1
15136.0,3
15138.0,3
19649.0,0
19651.0,0
22908.0,3
26264.0,0
26266.0,0
20587.0,0
20589.0,0
23094.0,0
23096.0,0
24613.0,1
26441.0,2
18778.0,0
14967.0,3
14969.0,2
15443.0,0
15445.0,0
22686.0,0
22688.0,0
25411.0,3
25404.0,0
25406.0,0
19101.0,0
19103.0,0
26147.0,0
26149.0,0
22890.0,1
22892.0,0
18892.0,0
17380.0,0
19984.0,0
19986.0,0
17876.0,0
17878.0,0
16384.0,0
16386.0,0
16388.0,0
16390.0,0
26375.0,3
26377.0,3
14679.0,0
14681.0,2
20898.0,0
20900.0,0
21264.0,1
21266.0,1
17866.0,0
26310.0,1
26312.0,0
14075.0,2
16318.0,0
16320.0,1
17390.0,0
17392.0,2
15602.0,0
15604.0,0
16986.0,3
16988.0,2
17218.0,3
17220.0,0
19225.0,1
19227.0,2
13863.0,0
13865.0,0
21179.0,0
14794.0,0
14796.0,0
22612.0,0
22614.0,3
17038.0,0
17040.0,0
20620.0,1
20622.0,0
20624.0,2
19219.0,0
19221.0,1
26315.0,3
26317.0,3
23142.0,3
23144.0,2
19710.0,3
23136.0,2
23138.0,2
19691.0,2
19693.0,2
20387.0,0
20389.0,2
21618.0,0
21620.0,0
21622.0,0
21624.0,0
18360.0,2
20399.0,0
20401.0,0
14526.0,0
14528.0,0
14772.0,1
14774.0,0
15327.0,0
15329.0,0
14948.0,2
14950.0,0
20435.0,1
20437.0,1
18906.0,0
18908.0,0
22350.0,0
22352.0,0
23692.0,1
23694.0,1
14637.0,0
14639.0,2
14580.0,0
16634.0,0
21200.0,0
21202.0,0
21844.0,1
17019.0,0
17021.0,0
15556.0,2
15558.0,2
18642.0,0
18644.0,0
14372.0,0
14374.0,0
14376.0,2
21682.0,0
21684.0,2
13972.0,0
13974.0,2
16324.0,0
16326.0,1
21694.0,0
21696.0,0
16262.0,2
16264.0,0
17970.0,0
17972.0,0
14454.0,3
14456.0,3
14093.0,0
14095.0,0
17004.0,0
17006.0,0
20024.0,2
20026.0,0
14087.0,2
14089.0,0
19268.0,2
19270.0,1
19177.0,1
19179.0,0
23888.0,3
23890.0,3
15550.0,0
15552.0,0
24599.0,0
24601.0,0
14140.0,0
14142.0,0
15300.0,0
15302.0,0
19476.0,2
19478.0,0
16790.0,0
16792.0,0
16794.0,2
16796.0,0
21739.0,0
21741.0,0
25380.0,3
18650.0,0
18652.0,0
14765.0,0
14767.0,0
15865.0,0
15867.0,0
19162.0,2
21097.0,2
21099.0,3
19871.0,0
19873.0,1
15350.0,2
15352.0,1
19314.0,3
19316.0,0
18476.0,0
18478.0,2
22973.0,1
22975.0,1
14328.0,2
14330.0,1
14336.0,2
14338.0,0
24858.0,0
24860.0,0
16151.0,1
16153.0,0
17424.0,0
17426.0,0
21972.0,2
21974.0,0
14604.0,0
14606.0,0
14608.0,0
14610.0,0
14395.0,0
14397.0,0
14399.0,0
14401.0,0
14135.0,1
23656.0,0
18031.0,0
18033.0,0
23053.0,1
23038.0,0
23040.0,0
17205.0,0
17207.0,0
26390.0,0
26392.0,1
24441.0,3
24443.0,2
16006.0,0
16008.0,0
25369.0,1
25371.0,2
19326.0,0
19328.0,0
19330.0,0
19332.0,0
14653.0,0
14655.0,0
14657.0,0
14659.0,0
26007.0,0
26009.0,2
14207.0,0
14209.0,0
21388.0,0
21390.0,0
14214.0,0
26425.0,0
26427.0,0
17457.0,1
16937.0,0
16939.0,0
25995.0,1
25997.0,1
13799.0,0
13801.0,0
23011.0,0
23013.0,0
20795.0,0
20797.0,0
17059.0,0
17061.0,0
22831.0,2
22833.0,2
23451.0,0
23453.0,1
14910.0,2
13790.0,1
13792.0,3
13794.0,1
22451.0,3
22453.0,1
16502.0,0
22784.0,0
22786.0,0
26452.0,3
26454.0,2
20768.0,0
20770.0,0
22779.0,2
19380.0,0
19382.0,0
22774.0,0
22776.0,0
16922.0,0
26017.0,0
26019.0,3
15566.0,0
15568.0,0
15016.0,0
15080.0,0
15082.0,2
26395.0,2
26397.0,3
26275.0,0
26277.0,0
26135.0,0
26137.0,0
21074.0,3
21076.0,3
19974.0,2
21048.0,2
21050.0,1
22762.0,0
22764.0,0
26344.0,0
24624.0,3
24626.0,2
25344.0,2
24480.0,1
24482.0,3
26013.0,0
16915.0,0
16917.0,0
14647.0,0
14649.0,0
26332.0,0
26334.0,0
18782.0,1
18784.0,1
15572.0,0
15574.0,0
14359.0,0
14361.0,0
26154.0,0
26156.0,0
25334.0,0
26401.0,0
26403.0,0
13905.0,2
13907.0,0
13909.0,3
13911.0,0
16142.0,0
16144.0,0
22091.0,0
22093.0,0
23046.0,3
16052.0,0
16054.0,2
19336.0,0
15860.0,0
15862.0,0
20844.0,0
16748.0,0
16750.0,0
18584.0,0
18586.0,0
20790.0,0
20792.0,0
13784.0,0
13786.0,0
25317.0,1
25319.0,0
14295.0,0
14297.0,0
15950.0,0
20526.0,3
20528.0,0
26084.0,0
26086.0,0
24280.0,0
24282.0,0
21025.0,0
21027.0,2
23123.0,0
23125.0,0
18566.0,1
18568.0,0
20000.0,0
20002.0,0
15468.0,0
15470.0,0
15928.0,3
15930.0,3
14800.0,0
14802.0,0
13879.0,0
13881.0,0
16046.0,1
16048.0,0
18486.0,2
18488.0,0
20835.0,0
16980.0,0
16982.0,0
18304.0,0
18306.0,0
22996.0,0
21700.0,2
21702.0,0
23186.0,1
23188.0,2
17476.0,0
14024.0,3
14026.0,2
18142.0,3
17869.0,0
14822.0,0
14824.0,0
19620.0,3
19622.0,0
18206.0,1
18208.0,2
16170.0,1
16172.0,0
17625.0,1
17627.0,2
19166.0,2
19168.0,0
16638.0,0
17408.0,0
25306.0,0
23022.0,0
15852.0,2
15854.0,3
22854.0,0
20380.0,2
13874.0,2
13876.0,3
22626.0,0
22628.0,0
16840.0,0
16842.0,0
21931.0,2
21933.0,0
18820.0,2
18822.0,0
14584.0,1
14586.0,0
15264.0,3
15266.0,0
20892.0,2
20894.0,0
16724.0,0
16726.0,0
25292.0,0
25294.0,0
13944.0,2
13946.0,2
13948.0,0
13950.0,1
21436.0,2
21438.0,0
24152.0,2
24154.0,0
24546.0,2
24548.0,0
20628.0,0
19538.0,2
19540.0,3
18595.0,0
18597.0,0
22896.0,2
22898.0,2
16250.0,3
16252.0,3
15180.0,0
15182.0,0
18154.0,1
18156.0,2
17440.0,0
21782.0,0
21784.0,0
13739.0,2
22989.0,0
22991.0,0
16799.0,0
25242.0,0
25244.0,0
21115.0,0
21120.0,0
21122.0,0
22878.0,0
22880.0,2
17396.0,0
17398.0,2
16018.0,3
16020.0,2
16022.0,0
16024.0,3
24850.0,0
24852.0,0
16959.0,0
16961.0,0
24238.0,0
24240.0,0
21432.0,0
20968.0,2
20970.0,3
22653.0,0
22655.0,0
15380.0,0
19244.0,2
19246.0,0
17462.0,0
17464.0,2
18226.0,0
13858.0,2
21851.0,2
21853.0,2
18134.0,2
13994.0,2
13996.0,0
22700.0,0
22702.0,0
17211.0,2
17213.0,0
15246.0,0
14962.0,1
14964.0,1
25218.0,1
25220.0,2
22500.0,0
21212.0,0
21214.0,0
21406.0,1
21408.0,2
19674.0,0
19676.0,0
19678.0,0
24335.0,2
24337.0,0
24339.0,0
24341.0,1
17932.0,0
17934.0,2
25212.0,0
25214.0,0
23211.0,3
14006.0,0
14008.0,0
19544.0,0
19546.0,0
20939.0,0
20941.0,1
23430.0,0
23432.0,0
15461.0,0
15463.0,0
18436.0,0
18438.0,0
23697.0,0
23699.0,0
23206.0,2
23208.0,0
26216.0,3
26218.0,3
14664.0,0
14666.0,2
15291.0,0
15293.0,0
21276.0,2
21278.0,1
19064.0,3
19066.0,3
15240.0,2
15242.0,1
24748.0,2
24750.0,3
25146.0,0
25148.0,0
14341.0,2
14343.0,2
14726.0,1
14728.0,2
18460.0,2
14281.0,0
14283.0,0
17026.0,0
18100.0,0
18102.0,0
17402.0,0
17404.0,0
20576.0,0
20578.0,0
21092.0,0
21094.0,0
19887.0,0
19889.0,0
20852.0,2
20854.0,0
18081.0,1
18083.0,2
22253.0,2
22255.0,1
14042.0,0
14044.0,0
19283.0,0
19285.0,0
20594.0,0
20596.0,0
20598.0,0
20600.0,0
19737.0,0
19739.0,0
16737.0,0
16804.0,0
16806.0,0
21539.0,2
21541.0,2
23803.0,1
17384.0,0
17386.0,0
19531.0,0
19533.0,3
19079.0,0
19081.0,0
19083.0,0
19085.0,0
15819.0,0
15821.0,2
25102.0,1
25104.0,3
20229.0,2
20231.0,2
19008.0,2
19010.0,3
19261.0,0
19263.0,0
21150.0,3
21152.0,0
13829.0,3
13831.0,2
17788.0,0
15826.0,0
22246.0,0
22248.0,0
16642.0,1
16644.0,1
23200.0,0
23202.0,0
18518.0,0
18520.0,0
13754.0,1
13756.0,1
14196.0,0
14198.0,0
21956.0,3
21756.0,0
21758.0,0
21760.0,0
21762.0,0
17090.0,0
22705.0,0
22707.0,0
21247.0,0
21249.0,0
24386.0,0
24388.0,0
17746.0,0
17748.0,0
18813.0,3
18815.0,0
19507.0,2
19509.0,0
19020.0,0
19022.0,0
14255.0,1
14257.0,3
13778.0,0
13780.0,0
14228.0,0
14230.0,0
16926.0,0
16928.0,0
15623.0,1
15625.0,2
17117.0,2
17119.0,0
15000.0,0
26039.0,1
26041.0,0
21155.0,2
21157.0,2
19139.0,0
19141.0,0
24123.0,2
24125.0,0
23280.0,0
23282.0,0
13734.0,0
13736.0,0
17134.0,0
17136.0,0
18442.0,0
15800.0,0
15802.0,0
18300.0,0
19367.0,0
19369.0,0
23744.0,0
20704.0,1
20706.0,3
19354.0,0
19356.0,0
17913.0,0
17915.0,0
22849.0,0
15384.0,1
24844.0,0
24846.0,0
14406.0,0
14408.0,0
14410.0,0
14412.0,2
14569.0,0
14571.0,0
17958.0,0
17960.0,0
24816.0,0
24818.0,0
15112.0,2
15114.0,3
19305.0,2
19307.0,0
24200.0,0
24202.0,0
18605.0,1
18607.0,0
18794.0,2
18796.0,3
18340.0,2
18342.0,0
14100.0,1
14102.0,3
14080.0,2
14082.0,1
20166.0,0
20168.0,0
19070.0,0
19072.0,0
19074.0,0
19076.0,0
18528.0,2
18530.0,0
24112.0,0
24114.0,0
20974.0,1
20976.0,0
15020.0,2
15022.0,0
23192.0,1
23194.0,2
14685.0,0
14687.0,1
19463.0,0
19465.0,1
16364.0,0
16366.0,2
16368.0,0
16370.0,0
18146.0,3
18148.0,2
22582.0,0
18619.0,0
22927.0,0
24759.0,0
24761.0,2
14116.0,0
14118.0,0
14120.0,0
14122.0,0
17014.0,0
17016.0,0
18238.0,2
18240.0,1
14287.0,0
16809.0,1
16811.0,1
20306.0,0
20308.0,0
21943.0,0
21945.0,2
24754.0,0
24756.0,0
26432.0,0
16882.0,0
16884.0,0
23422.0,0
15338.0,0
15340.0,0
18025.0,0
18027.0,0
24404.0,3
24406.0,3
24736.0,3
24738.0,0
19552.0,0
19554.0,3
15252.0,1
15254.0,1
18717.0,0
18719.0,0
23777.0,0
17223.0,0
17225.0,0
17077.0,2
14320.0,0
14322.0,0
16467.0,0
16469.0,0
19700.0,2
19702.0,2
24723.0,0
24725.0,0
24434.0,0
24436.0,0
19513.0,0
19515.0,1
21362.0,0
21364.0,0
18826.0,0
18828.0,0
16373.0,0
16375.0,2
16377.0,0
16379.0,0
19725.0,0
19727.0,0
18407.0,0
18409.0,0
18469.0,0
18471.0,3
14920.0,0
14922.0,0
20801.0,1
20803.0,1
18765.0,0
20174.0,0
20176.0,0
21586.0,0
24695.0,0
24697.0,0
21282.0,0
24702.0,0
24704.0,0
24679.0,3
18808.0,2
18810.0,0
15396.0,0
15398.0,0
24270.0,2
19026.0,0
19028.0,0
26252.0,1
26254.0,3
22913.0,0
22915.0,0
21232.0,0
21234.0,2
23365.0,3
23367.0,1
17451.0,0
17453.0,0
15815.0,0
22822.0,1
22824.0,0
21356.0,0
21358.0,3
24157.0,0
24159.0,0
26163.0,0
26165.0,1
26167.0,0
26169.0,1
19202.0,0
19204.0,2
22098.0,0
22100.0,0
13816.0,0
13818.0,0
17071.0,0
17073.0,0
24658.0,0
24660.0,0
16505.0,2
16507.0,0
16876.0,0
16878.0,0
17668.0,0
17670.0,0
26028.0,2
26030.0,0
16163.0,0
16165.0,0
22336.0,0
22338.0,0
18888.0,0
21411.0,0
21413.0,1
24473.0,3
24475.0,0
15373.0,3
24664.0,2
21144.0,0
21146.0,1
22457.0,0
22459.0,0
18801.0,0
18803.0,0
23108.0,2
21109.0,0
16967.0,1
16969.0,2
24654.0,2
19395.0,0
19397.0,2
15830.0,0
15832.0,2
15834.0,2
15836.0,1
13706.0,0
13708.0,2
24137.0,0
24139.0,0
21270.0,2
21272.0,1
22767.0,0
22769.0,0
14953.0,2
14955.0,3
24648.0,0
24650.0,3
19501.0,0
19503.0,2
20632.0,0
18741.0,0
18743.0,1
16480.0,0
16482.0,0
21286.0,0
21288.0,3
19385.0,3
19387.0,1
20394.0,0
23117.0,0
23119.0,0
23088.0,0
23090.0,2
24264.0,0
24266.0,0
19573.0,2
19575.0,3
24636.0,0
24638.0,0
21746.0,0
21748.0,0
21750.0,0
21752.0,0
21567.0,0
21569.0,0
17242.0,0
17244.0,2
17276.0,0
17278.0,0
26413.0,0
26415.0,0
15064.0,1
24486.0,0
13673.0,0
13675.0,0
13677.0,0
13679.0,0
14250.0,0
14252.0,0
14814.0,3
23954.0,0
15004.0,2
15006.0,0
26512.0,0
26514.0,2
21104.0,2
21106.0,1
24391.0,0
24393.0,0
23066.0,0
23068.0,0
22648.0,0
22650.0,0
22712.0,0
22714.0,0
16777.0,2
16779.0,2
14992.0,1
14994.0,0
16741.0,2
16743.0,0
26290.0,0
26292.0,0
26052.0,1
26054.0,1
26063.0,0
26065.0,0
20756.0,0
20758.0,0
17068.0,2
24629.0,0
15474.0,0
15476.0,0
15478.0,0
15480.0,0
18900.0,1
22902.0,0
22904.0,0
26159.0,1
14522.0,2
21428.0,0
24346.0,0
20885.0,0
20887.0,0
19092.0,0
19094.0,0
19096.0,0
19098.0,0
14914.0,0
14916.0,1
18039.0,0
23882.0,0
23884.0,0
21292.0,2
21294.0,0
22931.0,1
14032.0,0
14034.0,0
19215.0,0
22680.0,0
16783.0,2
14732.0,0
14734.0,0
14736.0,0
14738.0,0
16769.0,3
16771.0,2
21183.0,0
17127.0,0
17129.0,0
20297.0,0
20299.0,0
24398.0,0
24400.0,0
24557.0,0
24559.0,1
19149.0,0
19151.0,1
14558.0,0
14560.0,0
14562.0,0
14564.0,0
15840.0,0
15842.0,0
13853.0,0
18202.0,0
17113.0,0
26338.0,3
26340.0,0
24539.0,1
24541.0,0
21534.0,0
21536.0,0
22841.0,1
22843.0,0
16394.0,0
16396.0,0
16398.0,0
16400.0,0
21627.0,0
21629.0,0
23239.0,1
23241.0,3
14459.0,0
14461.0,0
24552.0,0
24554.0,2
14065.0,2
14067.0,0
17319.0,3
17321.0,1
16081.0,0
16083.0,1
24273.0,3
24275.0,2
19053.0,0
13956.0,0
13958.0,0
13960.0,0
13962.0,0
14038.0,0
24534.0,0
24536.0,0
18283.0,0
18285.0,0
18287.0,0
18289.0,0
18844.0,0
18846.0,0
19525.0,3
16474.0,0
16476.0,0
18498.0,0
26348.0,2
26350.0,0
20818.0,2
20820.0,2
16554.0,2
16556.0,0
22600.0,0
22602.0,0
23148.0,0
23150.0,2
24518.0,1
24520.0,3
21329.0,0
21331.0,2
16496.0,2
16498.0,2
13835.0,0
15509.0,0
15511.0,0
15513.0,0
15515.0,0
22920.0,0
22922.0,1
15586.0,0
15588.0,0
20520.0,0
20522.0,2
15896.0,0
15898.0,0
22865.0,1
22867.0,0
20654.0,2
18578.0,0
18580.0,0
15430.0,2
15432.0,0
18310.0,3
18312.0,3
18314.0,3
18316.0,0
23414.0,2
23416.0,3
24318.0,0
24320.0,0
14262.0,0
13744.0,0
13746.0,0
13748.0,0
13750.0,0
15401.0,0
15403.0,0
18505.0,0
18507.0,0
24416.0,3
18855.0,0
18857.0,1
26222.0,0
26224.0,0
15071.0,2
15073.0,1
15234.0,0
15236.0,0
21379.0,0
21381.0,0
14302.0,0
14304.0,0
14306.0,0
14308.0,0
23665.0,0
23667.0,0
13983.0,0
17110.0,2
15420.0,0
15422.0,0
15047.0,3
24038.0,0
15449.0,0
15451.0,0
15974.0,0
13809.0,0
13811.0,0
18267.0,0
18269.0,0
19361.0,3
20870.0,0
20872.0,0
22936.0,0
22938.0,1
21044.0,3
14904.0,2
14906.0,3
24324.0,0
24326.0,0
24328.0,0
24330.0,3
16951.0,0
16953.0,0
21168.0,0
21170.0,0
14778.0,0
14780.0,0
14786.0,3
14788.0,3
14790.0,0
14190.0,0
14192.0,0
17270.0,0
17272.0,0
23026.0,2
23028.0,2
21978.0,0
21980.0,0
19877.0,2
19879.0,2
19881.0,1
19883.0,0
20010.0,0
20840.0,0
15907.0,0
15909.0,0
24072.0,2
24074.0,0
13684.0,0
13686.0,0
14233.0,2
15436.0,2
15438.0,0
15440.0,2
14270.0,0
14272.0,0
24130.0,0
13990.0,1
16067.0,0
16069.0,2
22795.0,2
20961.0,0
20963.0,0
15607.0,0
15609.0,2
24146.0,0
24148.0,2
18760.0,1
18762.0,2
23050.0,0
16330.0,0
15258.0,0
15260.0,0
18523.0,0
18611.0,0
18613.0,0
20604.0,0
20606.0,2
20608.0,0
20610.0,2
23672.0,2
23674.0,2
21766.0,1
19655.0,0
19657.0,0
26128.0,0
26130.0,2
15344.0,3
15346.0,0
26035.0,3
18559.0,2
18561.0,2
17752.0,0
24214.0,0
24216.0,0
14218.0,0
14220.0,0
14222.0,0
14224.0,0
14125.0,0
16027.0,0
16029.0,0
15031.0,0
15033.0,2
24079.0,0
24081.0,0
19407.0,0
19409.0,0
15355.0,0
15357.0,0
20289.0,1
20291.0,0
26045.0,1
26047.0,2
20947.0,0
20949.0,0
14806.0,3
14808.0,2
26118.0,0
13847.0,2
13849.0,2
19706.0,1
24205.0,0
24207.0,0
22445.0,0
22447.0,2
19134.0,2
19136.0,2
15368.0,0
15370.0,2
14942.0,0
14944.0,0
21342.0,1
21344.0,1
29473.0,0
27418.0,2
27420.0,3
26925.0,1
26927.0,1
31490.0,3
30514.0,0
30516.0,0
28724.0,0
28726.0,0
31364.0,3
31366.0,3
31054.0,3
30870.0,0
28992.0,0
28994.0,0
26902.0,0
26904.0,0
30007.0,0
30009.0,0
30182.0,0
30184.0,0
31085.0,1
29010.0,0
29012.0,0
30656.0,0
30658.0,0
28941.0,3
28943.0,1
29207.0,2
29185.0,1
29187.0,2
26572.0,0
26574.0,0
31075.0,0
31077.0,0
28955.0,3
28957.0,0
30170.0,1
30172.0,0
26701.0,1
26703.0,2
26705.0,0
26707.0,1
30058.0,0
30060.0,0
30062.0,0
30064.0,0
28877.0,0
28879.0,0
27102.0,0
28005.0,1
28007.0,3
31404.0,0
31406.0,0
27412.0,1
27414.0,0
29305.0,2
30334.0,0
30336.0,3
29467.0,0
29469.0,0
28997.0,0
31624.0,1
31626.0,0
31468.0,0
31470.0,2
31472.0,2
31474.0,0
26896.0,0
26898.0,0
27532.0,0
31538.0,1
26545.0,2
27456.0,0
27458.0,0
27323.0,0
27769.0,0
27771.0,0
29504.0,1
